D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_35_330.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_35_330.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_35_330.jpg, -0.2362434, 1, 0, 14.96153
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_35_436.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_35_436.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_35_436.jpg, -0.2290389, 1, 0, 15.89097
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_35_536.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_35_536.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_35_536.jpg, -0.0588762, 1, 0, 16.99077
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_35_637.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_35_637.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_35_637.jpg, -0.3609351, 1, 0, 17.97186
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_35_739.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_35_739.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_35_739.jpg, -0.1950651, 1, 0, 18.9943
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_35_840.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_35_840.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_35_840.jpg, -0.4560869, 1, 0, 19.97314
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_35_943.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_35_943.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_35_943.jpg, -0.3455429, 1, 0, 20.94919
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_36_045.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_36_045.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_36_045.jpg, -0.4993184, 1, 0, 21.89212
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_36_146.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_36_146.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_36_146.jpg, -0.21049, 1, 0, 22.86945
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_36_247.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_36_247.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_36_247.jpg, 0, 1, 0, 23.84659
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_36_353.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_36_353.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_36_353.jpg, 0, 1, 0, 24.99578
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_36_456.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_36_456.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_36_456.jpg, 0, 1, 0, 25.95059
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_36_557.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_36_557.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_36_557.jpg, 0, 1, 0, 26.89808
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_36_663.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_36_663.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_36_663.jpg, 0, 1, 0, 27.83584
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_36_767.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_36_767.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_36_767.jpg, -0.1516428, 1, 0, 28.75572
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_36_870.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_36_870.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_36_870.jpg, -0.270963, 1, 0, 29.73657
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_36_976.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_36_976.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_36_976.jpg, 0, 1, 0, 30.18774
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_37_079.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_37_079.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_37_079.jpg, 0, 1, 0, 30.1899
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_37_184.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_37_184.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_37_184.jpg, 0, 1, 0, 30.19025
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_37_292.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_37_292.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_37_292.jpg, 0, 1, 0, 30.1903
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_37_398.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_37_398.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_37_398.jpg, -0.183474, 1, 0, 30.18141
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_37_498.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_37_498.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_37_498.jpg, -0.1192341, 1, 0, 30.19043
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_37_603.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_37_603.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_37_603.jpg, 0, 1, 0, 30.18973
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_37_705.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_37_705.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_37_705.jpg, 0, 1, 0, 30.19002
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_37_805.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_37_805.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_37_805.jpg, 0, 1, 0, 30.19029
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_37_906.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_37_906.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_37_906.jpg, -0.3053736, 1, 0, 30.16885
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_38_014.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_38_014.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_38_014.jpg, 0, 1, 0, 30.18919
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_38_115.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_38_115.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_38_115.jpg, 0, 1, 0, 30.19011
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_38_217.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_38_217.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_38_217.jpg, 0, 1, 0, 30.19045
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_38_323.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_38_323.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_38_323.jpg, 0, 1, 0, 30.19032
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_38_426.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_38_426.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_38_426.jpg, 0, 1, 0, 30.1904
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_38_526.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_38_526.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_38_526.jpg, 0, 1, 0, 30.1903
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_38_626.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_38_626.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_38_626.jpg, 0, 1, 0, 30.19029
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_38_734.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_38_734.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_38_734.jpg, -0.1237881, 1, 0, 30.18581
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_38_839.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_38_839.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_38_839.jpg, -0.41919, 1, 0, 30.1526
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_38_944.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_38_944.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_38_944.jpg, -0.3299651, 1, 0, 30.18441
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_39_044.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_39_044.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_39_044.jpg, -0.1017842, 1, 0, 30.19144
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_39_145.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_39_145.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_39_145.jpg, -0.4016718, 1, 0, 30.17017
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_39_246.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_39_246.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_39_246.jpg, -0.176025, 1, 0, 30.19396
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_39_347.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_39_347.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_39_347.jpg, 0, 1, 0, 30.18858
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_39_448.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_39_448.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_39_448.jpg, 0, 1, 0, 30.19129
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_39_552.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_39_552.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_39_552.jpg, 0, 1, 0, 30.19032
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_39_658.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_39_658.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_39_658.jpg, 0, 1, 0, 30.19123
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_39_759.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_39_759.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_39_759.jpg, 0, 1, 0, 30.19023
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_39_864.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_39_864.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_39_864.jpg, 0, 1, 0, 30.19031
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_39_966.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_39_966.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_39_966.jpg, 0, 1, 0, 30.18988
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_40_066.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_40_066.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_40_066.jpg, 0, 1, 0, 30.19029
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_40_170.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_40_170.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_40_170.jpg, 0, 1, 0, 30.19022
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_40_273.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_40_273.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_40_273.jpg, 0, 1, 0, 30.19033
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_40_375.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_40_375.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_40_375.jpg, 0, 1, 0, 30.19032
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_40_478.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_40_478.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_40_478.jpg, 0, 1, 0, 30.19028
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_40_581.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_40_581.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_40_581.jpg, 0, 1, 0, 30.19005
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_40_687.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_40_687.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_40_687.jpg, 0, 1, 0, 30.19016
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_40_792.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_40_792.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_40_792.jpg, -0.2444952, 1, 0, 30.17458
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_40_893.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_40_893.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_40_893.jpg, -0.4740462, 1, 0, 30.14652
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_40_996.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_40_996.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_40_996.jpg, -0.184272, 1, 0, 30.19259
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_41_097.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_41_097.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_41_097.jpg, 0, 1, 0, 30.18747
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_41_201.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_41_201.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_41_201.jpg, 0, 1, 0, 30.18985
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_41_307.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_41_307.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_41_307.jpg, 0, 1, 0, 30.19025
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_41_409.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_41_409.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_41_409.jpg, -0.0589692, 1, 0, 30.1897
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_41_515.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_41_515.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_41_515.jpg, -0.3561759, 1, 0, 30.16207
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_41_619.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_41_619.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_41_619.jpg, -0.267522, 1, 0, 30.18829
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_41_724.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_41_724.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_41_724.jpg, 0, 1, 0, 30.18533
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_41_829.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_41_829.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_41_829.jpg, -0.3129888, 1, 0, 30.17609
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_41_934.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_41_934.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_41_934.jpg, -0.2496063, 1, 0, 30.18911
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_42_036.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_42_036.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_42_036.jpg, 0, 1, 0, 30.18773
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_42_139.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_42_139.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_42_139.jpg, 0, 0.9653899, 0, 30.17176
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_42_239.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_42_239.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_42_239.jpg, 0, 1, 0, 30.19021
D:\AI\simulator-windows-64\IMG\center_2024_10_24_13_33_42_340.jpg, D:\AI\simulator-windows-64\IMG\left_2024_10_24_13_33_42_340.jpg, D:\AI\simulator-windows-64\IMG\right_2024_10_24_13_33_42_340.jpg, 0, 1, 0, 30.19031
